inventory_id,product_id,quantity_in_stock,last_stocked
1010,3587,139,10-09-2024
1011,3001,158,20-06-2024
1012,3057,22,01-07-2024
1013,2862,167,23-04-2024
1014,3342,61,21-01-2024
1015,2568,113,01-01-2024
1016,831,90,18-08-2024
1017,4761,2,24-09-2024
1018,534,1,28-06-2024
1019,2495,35,22-01-2024
1020,1132,1,25-01-2024
1021,4330,179,18-07-2024
1022,2756,198,24-03-2024
1023,2244,102,21-02-2024
1024,2067,87,23-05-2024
1025,1820,105,01-09-2024
1026,4915,74,19-09-2024
1027,690,63,24-09-2024
1028,1964,116,30-10-2024
1029,2318,82,03-06-2024
1030,2230,7,28-05-2024
1031,2603,166,15-10-2024
1032,3932,190,28-01-2024
1033,516,131,30-07-2024
1034,3766,1,04-01-2024
1035,548,84,26-05-2024
1036,4561,74,06-02-2024
1037,2483,67,02-01-2024
1038,3789,45,23-07-2024
1039,512,113,11-05-2024
1040,1862,57,01-11-2024
1041,131,165,04-04-2024
1042,3823,94,25-06-2024
1043,3538,54,16-01-2024
1044,1488,116,03-01-2024
1045,1719,92,13-07-2024
1046,4362,85,25-01-2024
1047,2524,149,09-01-2024
1048,4893,14,08-02-2024
1049,1952,137,03-01-2024
1050,4965,138,28-02-2024
1051,4529,52,18-10-2024
1052,1036,31,24-02-2024
1053,1933,23,21-02-2024
1054,3910,188,08-10-2024
1055,3097,57,15-02-2024
1056,740,29,06-03-2024
1057,4989,25,29-09-2024
1058,4828,116,02-06-2024
1059,4151,128,05-08-2024
1060,3631,103,25-03-2024
1061,51,71,26-08-2024
1062,1296,107,17-01-2024
1063,1323,160,03-05-2024
1064,223,34,07-02-2024
1065,3688,94,16-10-2024
1066,1503,177,14-01-2024
1067,4204,104,17-02-2024
1068,2258,69,30-01-2024
1069,580,167,22-10-2024
1070,2483,116,31-07-2024
1071,4124,140,27-01-2024
1072,2165,44,12-10-2024
1073,2319,97,27-05-2024
1074,2355,200,07-08-2024
1075,2352,66,17-03-2024
1076,4735,98,02-11-2024
1077,4472,3,14-04-2024
1078,41,147,09-10-2024
1079,1771,44,16-08-2024
1080,4600,85,13-02-2024
1081,1075,196,03-01-2024
1082,4854,123,31-10-2024
1083,3357,6,28-05-2024
1084,2114,114,28-06-2024
1085,1449,70,18-06-2024
1086,1040,43,27-08-2024
1087,1281,71,20-07-2024
1088,370,72,04-07-2024
1089,3771,0,26-01-2024
1090,3557,52,16-01-2024
1091,3250,2,12-02-2024
1092,3514,175,19-04-2024
1093,4277,58,26-08-2024
1094,4340,80,28-04-2024
1095,135,177,31-01-2024
1096,1258,30,01-02-2024
1097,1135,97,03-11-2024
1098,2557,177,07-11-2024
1099,1047,185,28-10-2024
1100,4186,140,14-06-2024
1101,3185,185,30-03-2024
1102,3304,59,10-03-2024
1103,120,70,04-08-2024
1104,3888,155,28-02-2024
1105,91,59,15-10-2024
1106,1133,10,28-02-2024
1107,1302,115,20-05-2024
1108,3974,93,13-02-2024
1109,1004,132,08-08-2024
1110,4363,108,28-05-2024
1111,3609,61,09-04-2024
1112,329,151,27-10-2024
1113,723,129,22-02-2024
1114,524,190,17-08-2024
1115,2627,39,07-05-2024
1116,1448,107,15-07-2024
1117,909,150,02-09-2024
1118,4611,181,29-05-2024
1119,1908,174,17-02-2024
1120,727,147,17-06-2024
1121,308,84,22-06-2024
1122,1405,52,26-02-2024
1123,1549,126,12-02-2024
1124,3287,60,25-01-2024
1125,4079,189,07-07-2024
1126,1890,32,08-01-2024
1127,4056,151,30-10-2024
1128,4168,93,01-03-2024
1129,374,108,06-05-2024
1130,4391,160,08-04-2024
1131,3469,102,27-04-2024
1132,3312,104,01-11-2024
1133,2551,106,19-08-2024
1134,2290,43,31-05-2024
1135,4677,96,02-05-2024
1136,3128,194,06-05-2024
1137,1448,104,14-01-2024
1138,807,159,01-03-2024
1139,1319,64,01-10-2024
1140,4401,86,16-04-2024
1141,4993,51,13-10-2024
1142,4591,54,01-03-2024
1143,873,170,05-10-2024
1144,1295,169,02-02-2024
1145,2370,160,20-07-2024
1146,3179,165,14-09-2024
1147,1104,59,03-11-2024
1148,1073,5,25-02-2024
1149,318,76,06-05-2024
1150,1335,138,06-11-2024
1151,3607,115,12-04-2024
1152,4341,196,04-09-2024
1153,3020,33,22-07-2024
1154,3317,72,20-01-2024
1155,1541,48,08-05-2024
1156,4962,118,27-09-2024
1157,3028,11,30-06-2024
1158,3482,94,14-05-2024
1159,3348,69,27-08-2024
1160,4582,76,07-05-2024
1161,2580,48,01-01-2024
1162,3327,44,07-03-2024
1163,1591,147,24-04-2024
1164,4419,44,25-02-2024
1165,4690,128,07-04-2024
1166,3051,181,09-09-2024
1167,4006,169,25-10-2024
1168,4021,84,23-02-2024
1169,1791,163,11-06-2024
1170,4392,193,24-03-2024
1171,4556,159,05-04-2024
1172,487,91,25-05-2024
1173,756,163,10-03-2024
1174,2781,143,29-03-2024
1175,4377,106,14-02-2024
1176,2606,172,13-09-2024
1177,4486,177,28-06-2024
1178,1739,160,01-09-2024
1179,2812,175,04-05-2024
1180,438,172,21-04-2024
1181,1578,60,14-07-2024
1182,3042,177,20-06-2024
1183,4288,88,12-07-2024
1184,2009,134,18-02-2024
1185,4293,10,23-09-2024
1186,4129,146,16-03-2024
1187,3783,24,29-02-2024
1188,973,110,01-01-2024
1189,4646,192,01-03-2024
1190,868,43,07-01-2024
1191,1661,31,04-06-2024
1192,3759,184,04-02-2024
1193,3151,159,25-09-2024
1194,4595,17,21-03-2024
1195,516,179,27-08-2024
1196,962,104,07-11-2024
1197,155,11,04-09-2024
1198,1631,150,20-02-2024
1199,2678,39,06-01-2024
1200,2642,88,01-04-2024
1201,963,173,11-02-2024
1202,2502,165,29-10-2024
1203,598,185,22-07-2024
1204,771,173,10-06-2024
1205,532,138,23-06-2024
1206,4259,177,14-06-2024
1207,4224,109,11-10-2024
1208,4778,94,01-11-2024
1209,4785,13,28-06-2024
1210,2957,128,18-04-2024
1211,2054,5,29-04-2024
1212,1459,46,20-07-2024
1213,558,80,05-03-2024
1214,3377,96,10-03-2024
1215,3211,74,17-07-2024
1216,4531,84,16-10-2024
1217,1883,144,08-07-2024
1218,2653,125,03-08-2024
1219,1971,24,05-01-2024
1220,1956,2,12-07-2024
1221,3749,183,16-03-2024
1222,1022,181,26-08-2024
1223,2541,117,24-01-2024
1224,2195,41,18-01-2024
1225,3718,167,26-04-2024
1226,4243,172,25-08-2024
1227,1325,113,16-06-2024
1228,4161,123,30-03-2024
1229,4968,60,13-01-2024
1230,1849,79,28-09-2024
1231,2682,172,12-08-2024
1232,4787,76,30-05-2024
1233,2500,197,11-06-2024
1234,4364,46,01-06-2024
1235,233,12,23-06-2024
1236,608,56,21-10-2024
1237,894,8,18-06-2024
1238,1575,109,08-03-2024
1239,4140,3,08-08-2024
1240,2239,92,26-05-2024
1241,3101,24,13-01-2024
1242,1858,45,02-09-2024
1243,1894,11,01-03-2024
1244,755,173,03-11-2024
1245,3290,29,02-10-2024
1246,2697,76,24-08-2024
1247,103,133,17-06-2024
1248,4165,67,09-09-2024
1249,1355,29,01-05-2024
1250,696,76,24-08-2024
1251,4541,22,20-08-2024
1252,362,135,28-01-2024
1253,2005,5,04-09-2024
1254,284,151,17-01-2024
1255,4983,149,09-04-2024
1256,454,5,03-11-2024
1257,322,167,04-10-2024
1258,380,149,10-07-2024
1259,4491,63,17-02-2024
1260,3222,104,10-06-2024
1261,2365,34,25-04-2024
1262,3033,178,19-08-2024
1263,3190,126,07-05-2024
1264,3255,1,09-04-2024
1265,4313,21,04-05-2024
1266,4005,10,04-09-2024
1267,1961,162,14-07-2024
1268,2399,14,12-04-2024
1269,75,123,11-10-2024
1270,4613,184,28-04-2024
1271,3269,122,07-06-2024
1272,3922,184,13-05-2024
1273,3197,82,30-06-2024
1274,3995,60,28-06-2024
1275,4538,104,05-10-2024
1276,4441,154,15-02-2024
1277,4575,134,05-04-2024
1278,3327,101,24-09-2024
1279,4385,195,02-09-2024
1280,2363,57,23-06-2024
1281,2557,8,13-02-2024
1282,808,197,13-05-2024
1283,106,183,17-03-2024
1284,3475,70,08-04-2024
1285,115,87,05-03-2024
1286,2159,169,29-06-2024
1287,1151,180,13-07-2024
1288,763,36,16-10-2024
1289,1959,72,14-08-2024
1290,3126,175,23-03-2024
1291,3103,109,03-09-2024
1292,565,6,08-03-2024
1293,1760,159,21-07-2024
1294,1929,180,29-06-2024
1295,4529,125,25-10-2024
1296,994,85,24-03-2024
1297,1012,125,26-02-2024
1298,4817,31,31-10-2024
1299,156,34,28-10-2024
1300,556,170,08-03-2024
1301,2966,134,08-11-2024
1302,1899,38,30-06-2024
1303,2536,16,25-10-2024
1304,4100,176,26-05-2024
1305,4866,24,14-06-2024
1306,1462,43,04-05-2024
1307,3286,173,09-04-2024
1308,3780,184,20-10-2024
1309,2987,105,11-10-2024
1310,2857,72,26-07-2024
1311,2692,142,02-09-2024
1312,1098,191,22-04-2024
1313,3016,86,19-02-2024
1314,441,35,13-07-2024
1315,2244,149,28-04-2024
1316,4771,194,25-10-2024
1317,3017,74,18-08-2024
1318,481,54,26-10-2024
1319,998,3,06-11-2024
1320,3764,80,22-04-2024
1321,2475,183,15-06-2024
1322,3503,129,24-09-2024
1323,1195,126,28-04-2024
1324,2152,11,13-05-2024
1325,2792,187,31-08-2024
1326,1805,131,16-04-2024
1327,2148,7,08-09-2024
1328,4160,81,23-01-2024
1329,3169,157,14-03-2024
1330,2111,153,10-10-2024
1331,3428,79,12-01-2024
1332,2930,9,06-10-2024
1333,610,148,11-01-2024
1334,3774,164,01-03-2024
1335,4863,159,06-09-2024
1336,2689,70,08-02-2024
1337,200,187,26-04-2024
1338,3599,192,31-03-2024
1339,412,138,29-05-2024
1340,4762,16,10-06-2024
1341,1915,27,06-05-2024
1342,1318,50,20-10-2024
1343,2884,131,06-08-2024
1344,4520,51,24-04-2024
1345,1024,92,19-05-2024
1346,2770,151,19-03-2024
1347,934,9,03-08-2024
1348,3786,94,02-08-2024
1349,61,164,07-03-2024
1350,3502,188,24-03-2024
1351,2550,89,22-02-2024
1352,4199,89,06-04-2024
1353,1666,125,28-04-2024
1354,275,90,02-11-2024
1355,1210,152,09-05-2024
1356,326,178,07-10-2024
1357,2604,45,05-04-2024
1358,96,152,25-03-2024
1359,891,14,15-05-2024
1360,2910,60,30-05-2024
1361,584,60,11-06-2024
1362,4854,180,18-07-2024
1363,2599,60,03-03-2024
1364,814,155,21-02-2024
1365,4548,163,27-10-2024
1366,829,196,22-10-2024
1367,3685,61,22-07-2024
1368,3431,24,20-08-2024
1369,2389,36,12-10-2024
1370,3444,46,24-10-2024
1371,3445,27,10-06-2024
1372,373,44,21-05-2024
1373,2051,79,26-10-2024
1374,1408,186,07-07-2024
1375,4085,38,17-09-2024
1376,1136,105,23-05-2024
1377,1221,157,27-04-2024
1378,729,155,22-08-2024
1379,290,76,03-09-2024
1380,2875,139,27-02-2024
1381,3761,143,15-09-2024
1382,2054,87,03-01-2024
1383,4976,57,01-11-2024
1384,2133,72,26-03-2024
1385,3534,115,28-09-2024
1386,4098,106,26-08-2024
1387,4562,170,31-07-2024
1388,4327,174,01-01-2024
1389,4050,29,13-02-2024
1390,2649,108,19-03-2024
1391,3778,120,31-03-2024
1392,4367,66,03-09-2024
1393,4713,132,30-06-2024
1394,1702,131,05-09-2024
1395,4435,142,03-06-2024
1396,1085,139,29-01-2024
1397,4070,72,03-11-2024
1398,3725,72,25-08-2024
1399,1890,188,31-01-2024
1400,2079,21,21-05-2024
1401,4883,145,17-09-2024
1402,4925,91,26-06-2024
1403,3642,154,06-07-2024
1404,3462,74,04-01-2024
1405,3407,120,08-02-2024
1406,294,95,30-04-2024
1407,3085,137,04-02-2024
1408,988,109,14-02-2024
1409,1913,49,31-01-2024
1410,3635,163,18-05-2024
1411,3743,56,17-10-2024
1412,2025,121,26-10-2024
1413,2617,144,24-07-2024
1414,576,23,11-02-2024
1415,2900,155,04-09-2024
1416,3447,127,27-05-2024
1417,310,13,29-02-2024
1418,1334,137,23-03-2024
1419,610,111,27-01-2024
1420,868,161,17-05-2024
1421,2318,158,04-04-2024
1422,1391,70,24-08-2024
1423,2754,52,16-04-2024
1424,4368,124,03-03-2024
1425,2335,69,01-08-2024
1426,3808,3,29-01-2024
1427,1688,0,13-02-2024
1428,1465,56,19-05-2024
1429,4817,31,30-07-2024
1430,1604,186,28-06-2024
1431,3528,139,07-10-2024
1432,844,12,06-06-2024
1433,1347,108,11-05-2024
1434,4685,12,16-01-2024
1435,1131,76,12-08-2024
1436,4432,117,28-10-2024
1437,3032,191,25-01-2024
1438,2908,151,26-05-2024
1439,576,46,19-03-2024
1440,2291,1,21-08-2024
1441,1681,104,23-06-2024
1442,1628,71,04-09-2024
1443,3917,6,21-05-2024
1444,4548,140,09-01-2024
1445,2488,33,23-05-2024
1446,3148,55,19-06-2024
1447,2941,35,15-10-2024
1448,759,113,23-08-2024
1449,3454,31,19-10-2024
1450,1496,61,01-11-2024
1451,3565,50,22-10-2024
1452,413,5,23-02-2024
1453,2068,197,16-02-2024
1454,4275,99,07-11-2024
1455,3864,176,23-05-2024
1456,2623,48,25-01-2024
1457,534,54,15-01-2024
1458,1326,77,11-09-2024
1459,1618,174,22-08-2024
1460,457,130,04-08-2024
1461,1339,46,05-02-2024
1462,443,186,25-01-2024
1463,314,133,12-01-2024
1464,3829,41,07-09-2024
1465,1935,135,12-08-2024
1466,2883,21,12-04-2024
1467,1321,78,24-04-2024
1468,2375,119,26-03-2024
1469,2391,8,06-01-2024
1470,1696,111,14-01-2024
1471,4926,140,24-02-2024
1472,658,15,27-06-2024
1473,3960,99,08-07-2024
1474,1563,182,28-03-2024
1475,2907,83,23-02-2024
1476,2115,88,18-10-2024
1477,4916,28,06-01-2024
1478,1134,76,20-09-2024
1479,2929,179,25-05-2024
1480,4058,78,10-05-2024
1481,1328,21,03-06-2024
1482,4489,163,07-08-2024
1483,1246,166,22-04-2024
1484,3073,162,26-02-2024
1485,873,80,22-06-2024
1486,431,161,06-09-2024
1487,2422,87,09-06-2024
1488,64,106,01-09-2024
1489,1214,164,14-03-2024
1490,3148,24,03-08-2024
1491,348,115,04-01-2024
1492,2543,68,02-09-2024
1493,1840,195,23-07-2024
1494,2304,121,08-03-2024
1495,4176,1,28-05-2024
1496,820,68,17-03-2024
1497,3327,113,05-03-2024
1498,573,197,01-06-2024
1499,4161,129,21-06-2024
1500,1018,8,11-06-2024
1501,2069,145,13-10-2024
1502,1840,148,28-03-2024
1503,2495,189,26-09-2024
1504,3824,107,06-09-2024
1505,822,131,09-02-2024
1506,4377,120,04-02-2024
1507,2001,23,30-04-2024
1508,1964,71,05-04-2024
1509,3092,181,31-01-2024
1510,3821,105,16-10-2024
1511,2333,67,24-01-2024
1512,382,74,27-06-2024
1513,3390,101,11-05-2024
1514,215,67,29-03-2024
1515,3506,176,19-08-2024
1516,3374,102,14-07-2024
1517,2994,84,03-07-2024
1518,4484,11,31-01-2024
1519,469,192,17-04-2024
1520,4856,86,12-02-2024
1521,3166,176,13-04-2024
1522,3763,199,13-03-2024
1523,3668,19,16-06-2024
1524,4819,49,07-10-2024
1525,3603,19,23-04-2024
1526,259,21,22-02-2024
1527,3035,184,17-08-2024
1528,735,181,26-03-2024
1529,3071,116,12-01-2024
1530,1443,180,04-11-2024
1531,2453,109,26-05-2024
1532,221,170,17-09-2024
1533,4934,40,07-11-2024
1534,575,170,09-04-2024
1535,1517,155,10-10-2024
1536,2043,91,28-05-2024
1537,2722,125,13-02-2024
1538,4181,11,19-04-2024
1539,2177,27,18-03-2024
1540,3590,134,15-07-2024
1541,528,120,11-10-2024
1542,5000,38,19-03-2024
1543,2237,136,09-10-2024
1544,763,12,15-07-2024
1545,253,18,16-10-2024
1546,2691,25,25-01-2024
1547,754,25,09-06-2024
1548,1295,20,12-07-2024
1549,3824,72,26-04-2024
1550,3536,109,02-10-2024
1551,2958,19,08-10-2024
1552,1620,95,22-02-2024
1553,2254,175,25-09-2024
1554,485,19,28-07-2024
1555,656,109,09-10-2024
1556,501,163,19-08-2024
1557,120,54,01-05-2024
1558,4739,0,30-04-2024
1559,3884,14,20-01-2024
1560,2360,8,18-05-2024
1561,989,96,25-07-2024
1562,4471,59,20-04-2024
1563,2928,61,12-09-2024
1564,2084,101,03-07-2024
1565,2635,191,10-04-2024
1566,3290,117,05-04-2024
1567,2131,97,04-08-2024
1568,2068,46,02-11-2024
1569,3283,112,14-08-2024
1570,2404,174,23-04-2024
1571,4668,108,08-07-2024
1572,4369,83,10-05-2024
1573,1675,51,21-02-2024
1574,3046,102,05-11-2024
1575,939,20,16-07-2024
1576,2523,76,16-08-2024
1577,4497,179,07-07-2024
1578,1927,36,07-11-2024
1579,652,84,03-03-2024
1580,1929,15,10-09-2024
1581,3266,58,28-04-2024
1582,2086,102,09-05-2024
1583,2445,42,23-08-2024
1584,2525,53,26-06-2024
1585,4019,168,07-08-2024
1586,4061,154,03-08-2024
1587,4495,155,16-08-2024
1588,4296,161,29-07-2024
1589,2355,27,10-03-2024
1590,897,38,13-03-2024
1591,1300,25,05-11-2024
1592,1266,34,21-04-2024
1593,4465,180,11-05-2024
1594,4500,167,13-05-2024
1595,2287,93,25-09-2024
1596,4470,124,24-04-2024
1597,2380,98,11-01-2024
1598,4439,5,09-10-2024
1599,622,61,09-09-2024
1600,1676,114,18-04-2024
1601,2398,83,28-02-2024
1602,2326,14,17-02-2024
1603,3320,16,09-01-2024
1604,4717,100,04-01-2024
1605,2272,22,13-02-2024
1606,4411,191,26-04-2024
1607,2636,182,04-09-2024
1608,2441,141,17-08-2024
1609,1193,152,25-08-2024
1610,739,59,04-06-2024
1611,1333,0,16-02-2024
1612,2751,120,12-02-2024
1613,4393,198,22-10-2024
1614,4694,175,02-07-2024
1615,681,162,22-06-2024
1616,277,8,23-07-2024
1617,401,167,04-05-2024
1618,3361,75,06-11-2024
1619,2344,127,18-04-2024
1620,2305,77,24-05-2024
1621,2660,187,22-03-2024
1622,1152,190,07-08-2024
1623,2331,28,13-10-2024
1624,4719,72,09-09-2024
1625,2754,138,13-01-2024
1626,714,150,07-10-2024
1627,1054,151,14-05-2024
1628,4176,87,19-06-2024
1629,803,192,30-09-2024
1630,134,101,28-08-2024
1631,2825,123,31-07-2024
1632,2979,38,27-05-2024
1633,2486,74,29-05-2024
1634,3445,60,19-02-2024
1635,3899,126,15-10-2024
1636,22,13,16-06-2024
1637,3154,76,18-08-2024
1638,1170,40,09-03-2024
1639,3762,196,31-10-2024
1640,919,133,24-03-2024
1641,1287,79,02-04-2024
1642,1645,17,08-08-2024
1643,450,87,11-05-2024
1644,410,139,07-11-2024
1645,90,169,03-04-2024
1646,4996,175,10-10-2024
1647,4478,161,04-01-2024
1648,4508,66,13-01-2024
1649,757,91,16-10-2024
1650,859,27,17-09-2024
1651,72,18,01-09-2024
1652,4285,176,19-02-2024
1653,3308,196,11-09-2024
1654,2368,128,14-05-2024
1655,2387,22,13-10-2024
1656,1589,137,16-05-2024
1657,4260,176,16-03-2024
1658,4025,5,19-08-2024
1659,4584,109,09-05-2024
1660,2288,58,12-09-2024
1661,97,91,12-03-2024
1662,1779,91,05-09-2024
1663,2129,161,23-05-2024
1664,3421,156,04-06-2024
1665,1556,135,26-09-2024
1666,282,10,21-03-2024
1667,4697,80,25-06-2024
1668,3752,44,08-07-2024
1669,623,161,16-09-2024
1670,1943,29,16-10-2024
1671,2909,142,25-03-2024
1672,3460,91,10-02-2024
1673,3222,121,09-03-2024
1674,4890,56,19-05-2024
1675,2528,79,02-03-2024
1676,639,67,30-04-2024
1677,504,87,20-05-2024
1678,2849,32,25-07-2024
1679,1981,25,06-10-2024
1680,1709,59,09-07-2024
1681,1435,99,13-01-2024
1682,2171,44,17-02-2024
1683,906,197,26-03-2024
1684,1604,125,06-02-2024
1685,3933,115,13-10-2024
1686,1301,161,15-02-2024
1687,269,135,25-01-2024
1688,2741,173,21-06-2024
1689,1457,57,16-05-2024
1690,4952,52,17-02-2024
1691,2304,119,09-07-2024
1692,4985,14,02-04-2024
1693,253,83,16-09-2024
1694,300,106,21-03-2024
1695,2587,120,21-05-2024
1696,3540,78,04-08-2024
1697,3834,155,17-03-2024
1698,4088,4,08-06-2024
1699,4226,165,25-02-2024
1700,1242,91,24-04-2024
1701,979,151,06-08-2024
1702,423,9,02-09-2024
1703,4000,164,09-03-2024
1704,1958,109,18-02-2024
1705,823,97,10-05-2024
1706,1267,198,03-02-2024
1707,1277,199,11-05-2024
1708,4162,24,15-06-2024
1709,3728,85,12-08-2024
1710,3861,168,30-04-2024
1711,4162,25,30-04-2024
1712,1783,164,26-03-2024
1713,4777,135,02-08-2024
1714,1749,12,11-07-2024
1715,209,181,31-07-2024
1716,2595,40,03-07-2024
1717,3428,78,28-01-2024
1718,1053,125,26-06-2024
1719,330,128,27-01-2024
1720,890,167,30-03-2024
1721,3161,198,05-05-2024
1722,2765,136,22-09-2024
1723,3810,33,24-08-2024
1724,4805,1,24-03-2024
1725,3162,185,15-05-2024
1726,4354,193,27-09-2024
1727,1606,170,16-09-2024
1728,4006,49,18-07-2024
1729,421,76,21-09-2024
1730,734,127,14-08-2024
1731,4818,154,02-02-2024
1732,4546,158,22-01-2024
1733,3670,12,15-05-2024
1734,68,148,31-10-2024
1735,2259,82,18-04-2024
1736,2377,130,28-07-2024
1737,3663,37,26-10-2024
1738,2558,84,28-10-2024
1739,3900,24,08-03-2024
1740,571,168,08-05-2024
1741,2954,53,17-06-2024
1742,4006,111,02-03-2024
1743,3148,133,07-10-2024
1744,2736,68,06-07-2024
1745,1959,37,23-03-2024
1746,1164,132,25-08-2024
1747,2109,158,13-06-2024
1748,1570,81,01-11-2024
1749,3638,102,18-04-2024
1750,4672,14,18-03-2024
1751,2463,194,18-09-2024
1752,2571,136,29-10-2024
1753,3960,33,19-03-2024
1754,3820,16,18-02-2024
1755,3108,128,16-06-2024
1756,3819,5,02-02-2024
1757,3490,198,24-10-2024
1758,4348,105,29-02-2024
1759,997,176,01-01-2024
1760,3119,137,07-09-2024
1761,4448,114,20-08-2024
1762,958,82,27-08-2024
1763,1111,153,24-02-2024
1764,3794,182,01-08-2024
1765,3436,96,12-06-2024
1766,293,21,13-09-2024
1767,4706,103,26-07-2024
1768,1058,118,13-09-2024
1769,1383,20,07-10-2024
1770,1904,158,30-09-2024
1771,3968,161,03-07-2024
1772,2002,109,04-08-2024
1773,2125,136,23-04-2024
1774,349,47,29-02-2024
1775,2233,135,15-09-2024
1776,3064,61,26-09-2024
1777,2752,143,02-07-2024
1778,599,52,05-07-2024
1779,1727,8,08-05-2024
1780,1635,63,09-02-2024
1781,4260,154,02-05-2024
1782,3899,198,27-03-2024
1783,4037,122,03-06-2024
1784,3068,144,12-09-2024
1785,4273,35,19-06-2024
1786,3353,29,02-11-2024
1787,1254,59,23-02-2024
1788,3013,155,19-01-2024
1789,2321,171,26-09-2024
1790,1707,100,17-08-2024
1791,4461,115,19-06-2024
1792,3656,48,17-10-2024
1793,1513,135,17-05-2024
1794,3630,76,15-01-2024
1795,1594,33,29-05-2024
1796,4285,97,25-05-2024
1797,2995,161,27-08-2024
1798,225,45,18-08-2024
1799,2625,47,10-02-2024
1800,537,193,22-09-2024
1801,222,14,06-09-2024
1802,78,192,19-02-2024
1803,1065,51,11-10-2024
1804,1147,121,31-07-2024
1805,32,95,01-05-2024
1806,3986,41,13-10-2024
1807,532,180,02-06-2024
1808,1196,156,20-07-2024
1809,3047,121,08-05-2024
1810,4227,78,07-08-2024
1811,2974,189,16-04-2024
1812,2426,109,23-04-2024
1813,3776,120,31-01-2024
1814,2350,31,12-06-2024
1815,2512,44,20-04-2024
1816,325,186,10-08-2024
1817,137,38,01-04-2024
1818,2854,9,20-03-2024
1819,4327,106,08-02-2024
1820,3172,97,24-10-2024
1821,328,137,02-02-2024
1822,1223,66,03-02-2024
1823,2644,178,04-05-2024
1824,1241,94,28-05-2024
1825,4966,60,20-10-2024
